iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
COL,South America,Colombia,2020-11-01,1083321,9137,9633.714,31515,201,194.429,20883.688,176.138,185.714,607.529,3.875,3.748,1.06,,,,,,,,,5076031,45575,98.532,0.885,48876,0.949,0.19,5.3,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,39255.2,18.95,30.95,756.740926307091
COL,South America,Colombia,2020-11-02,1093256,9935,9743.429,31653,138,186.429,21075.209,191.522,187.829,610.19,2.66,3.594,1.04,,,,,,,,,5106986,30955,99.133,0.601,47895,0.93,0.191,5.2,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-11-03,1099392,6136,9453.429,31847,194,183.143,21193.496,118.287,182.238,613.93,3.74,3.531,1.01,,,,,,,,,5145037,38051,99.872,0.739,46429,0.901,0.191,5.2,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-11-04,1108086,8694,9450.143,32013,166,180,21361.094,167.598,182.175,617.13,3.2,3.47,1,,,,,,,,,5195722,50685,100.855,0.984,46669,0.906,0.192,5.2,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-11-05,1117977,9891,9265,32209,196,183.286,21551.768,190.673,178.606,620.908,3.778,3.533,0.99,,,,,,,,,5238557,42835,101.687,0.831,45184,0.877,0.194,5.2,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-11-06,1127733,9756,9226,32405,196,181.429,21739.839,188.071,177.854,624.686,3.778,3.497,0.97,,,,,,,,,5300983,62426,102.899,1.212,46797,0.908,0.194,5.2,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-11-07,1136447,8714,8894.714,32595,190,183,21907.823,167.984,171.468,628.349,3.663,3.528,0.96,,,,,,,,,5349515,48532,103.841,0.942,45580,0.885,0.195,5.1,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-11-08,1143887,7440,8652.286,32791,196,182.286,22051.247,143.424,166.794,632.128,3.778,3.514,0.95,,,,,,,,,5382322,32807,104.478,0.637,43756,0.849,0.197,5.1,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,40861.7,19.29,34.22,787.710181287638
COL,South America,Colombia,2020-11-09,1149064,5177,7972.571,32974,183,188.714,22151.046,99.799,153.691,635.655,3.528,3.638,0.94,,,,,,,,,5430786,48464,105.418,0.941,46257,0.898,0.195,5.1,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-11-10,1155356,6292,7994.857,33128,154,183,22272.34,121.294,154.121,638.624,2.969,3.528,0.95,,,,,,,,,5480102,49316,106.376,0.957,47866,0.929,0.192,5.2,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-11-11,1165326,9970,8177.143,33312,184,185.571,22464.537,192.196,157.635,642.171,3.547,3.577,0.96,,,,,,,,,5528725,48623,107.319,0.944,47572,0.923,0.189,5.3,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-11-12,1174012,8686,8005,33491,179,183.143,22631.981,167.444,154.316,645.622,3.451,3.531,0.96,,,,,,,,,5581509,52784,108.344,1.025,48993,0.951,0.188,5.3,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-11-13,1182697,8685,7852,33669,178,180.571,22799.406,167.425,151.367,649.053,3.431,3.481,0.95,,,,,,,,,5632009,50500,109.324,0.98,47289,0.918,0.188,5.3,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-11-14,1191634,8937,7883.857,33829,160,176.286,22971.688,172.283,151.981,652.138,3.084,3.398,0.95,,,,,,,,,5687035,55026,110.392,1.068,48217,0.936,0.187,5.3,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-11-15,1198746,7112,7837,34031,202,177.143,23108.79,137.101,151.078,656.032,3.894,3.415,0.94,,,,,,,,,5713384,26349,110.904,0.511,47295,0.918,0.186,5.4,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,42327.8,19.55,31.17,815.972879530388
COL,South America,Colombia,2020-11-16,1205217,6471,8021.857,34223,192,178.429,23233.534,124.745,154.641,659.733,3.701,3.44,0.94,,,,,,,,,5745252,31868,111.522,0.619,44924,0.872,0.187,5.3,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-11-17,1211128,5911,7967.429,34381,158,179,23347.483,113.949,153.592,662.779,3.046,3.451,0.94,,,,,,,,,5783042,37790,112.256,0.734,43277,0.84,0.187,5.3,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-11-18,1218003,6875,7525.286,34563,182,178.714,23480.016,132.533,145.068,666.287,3.508,3.445,0.94,,,,,,,,,5834338,51296,113.252,0.996,43659,0.847,0.19,5.3,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-11-19,1225490,7487,7354,34761,198,181.429,23624.346,144.33,141.767,670.104,3.817,3.497,0.95,,,,,,,,,5881765,47427,114.172,0.921,42894,0.833,0.188,5.3,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-11-20,1233444,7954,7249.571,34929,168,180,23777.679,153.333,139.753,673.343,3.239,3.47,0.97,,,,,,,,,5933218,51453,115.171,0.999,43030,0.835,0.191,5.2,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-11-21,1240493,7049,6979.857,35104,175,182.143,23913.566,135.887,134.554,676.716,3.374,3.511,0.98,,,,,,,,,5988285,55067,116.24,1.069,43036,0.835,0.184,5.4,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-11-22,1248417,7924,7095.857,35287,183,179.429,24066.321,152.755,136.79,680.244,3.528,3.459,1.01,,,,,,,,,6021532,33247,116.885,0.645,44021,0.855,0.184,5.4,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,43875.5,19.83,32.7,845.80861929596
COL,South America,Colombia,2020-11-23,1254979,6562,7108.857,35479,192,179.429,24192.82,126.499,137.041,683.945,3.701,3.459,1.02,,,,,,,,,6060170,38638,117.635,0.75,44988,0.873,0.183,5.5,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-11-24,1262494,7515,7338,35677,198,185.143,24337.69,144.87,141.458,687.762,3.817,3.569,1.04,,,,,,,,,6113266,53096,118.666,1.031,47175,0.916,0.182,5.5,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-11-25,1270991,8497,7569.714,35860,183,185.286,24501.49,163.801,145.925,691.29,3.528,3.572,1.05,,,,,,,,,6163386,50120,119.639,0.973,47007,0.912,0.181,5.5,tests performed,,,,,,,,,,,,,,65.74,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-11-26,1280487,9496,7856.714,36019,159,179.714,24684.549,183.059,151.458,694.355,3.065,3.464,1.06,,,,,,,,,6222433,59047,120.785,1.146,48667,0.945,0.181,5.5,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-11-27,1290510,10023,8152.286,36214,195,183.571,24877.767,193.218,157.155,698.114,3.759,3.539,1.07,,,,,,,,,6273520,51087,121.777,0.992,48615,0.944,0.18,5.6,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-11-28,1299613,9103,8445.714,36401,187,185.286,25053.25,175.483,162.812,701.719,3.605,3.572,1.07,,,,,,,,,6328824,55304,122.85,1.074,48648,0.944,0.186,5.4,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-11-29,1308376,8763,8565.571,36584,183,185.286,25222.179,168.928,165.123,705.247,3.528,3.572,1.07,,,,,,,,,6368939,40115,123.629,0.779,49630,0.963,0.19,5.3,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,45416,20.09,32.28,875.505561280107
COL,South America,Colombia,2020-11-30,1316806,8430,8832.429,36766,182,183.857,25384.688,162.509,170.267,708.755,3.508,3.544,1.06,,,,,,,,,6405449,36510,124.338,0.709,49326,0.957,0.187,5.3,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-01,1324792,7986,8899.714,36934,168,179.571,25538.638,153.95,171.564,711.994,3.239,3.462,1.05,,,,,,,,,6455059,49610,125.301,0.963,48828,0.948,0.189,5.3,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-02,1334089,9297,9014,37117,183,179.571,25717.86,179.223,173.767,715.522,3.528,3.462,1.04,,,,,,,,,6509902,54843,126.365,1.065,49502,0.961,0.187,5.3,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-03,1343322,9233,8976.429,37305,188,183.714,25895.849,177.989,173.043,719.146,3.624,3.542,1.03,,,,,,,,,6567364,57462,127.481,1.115,49276,0.957,0.189,5.3,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-04,1352607,9285,8871,37467,162,179,26074.84,178.991,171.01,722.269,3.123,3.451,1.03,,,,,,,,,6624164,56800,128.583,1.103,50092,0.972,0.193,5.2,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-05,1362249,9642,8948,37633,166,176,26260.714,185.873,172.495,725.469,3.2,3.393,1.02,,,,,,,,,6676827,52663,129.605,1.022,49715,0.965,0.194,5.2,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-06,1371103,8854,8961,37808,175,174.857,26431.396,170.683,172.745,728.843,3.374,3.371,1.01,,,,,,,,,6712172,35345,130.292,0.686,49033,0.952,0.191,5.2,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,46758.5,20.25,27.36,901.385564275055
COL,South America,Colombia,2020-12-07,1377100,5997,8613.429,37995,187,175.571,26547.003,115.607,166.045,732.447,3.605,3.385,1,,,,,,,,,6749188,37016,131.01,0.719,49106,0.953,0.194,5.2,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-08,1384610,7510,8545.429,38158,163,174.857,26691.777,144.774,164.734,735.59,3.142,3.371,1,,,,,,,,,6788714,39526,131.777,0.767,47665,0.925,0.194,5.2,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-09,1392133,7523,8292,38308,150,170.143,26836.802,145.024,159.849,738.481,2.892,3.28,1,,,,,,,,,6828810,40096,132.556,0.778,45558,0.884,0.197,5.1,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-10,1399911,7778,8084.143,38484,176,168.429,26986.742,149.94,155.842,741.874,3.393,3.247,1.02,,,,,,,,,6889082,60272,133.726,1.17,45960,0.892,0.195,5.1,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-11,1408909,8998,8043.143,38669,185,171.714,27160.2,173.459,155.051,745.44,3.566,3.31,1.04,,,,,,,,,6942022,52940,134.753,1.028,45408,0.881,0.196,5.1,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-12,1417072,8163,7831.857,38866,197,176.143,27317.562,157.362,150.978,749.238,3.798,3.396,1.07,,,,,,,,,7002361,60339,135.924,1.171,46505,0.903,0.2,5,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-13,1425774,8702,7810.143,39053,187,177.857,27485.315,167.753,150.56,752.843,3.605,3.429,1.1,,,,,,,,,7042360,39999,136.701,0.776,47170,0.916,0.204,4.9,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,48532,20.58,36.13,935.574156685885
COL,South America,Colombia,2020-12-14,1434516,8742,8202.286,39195,142,171.429,27653.839,168.524,158.119,755.58,2.737,3.305,1.13,,,,,,,,,7095549,53189,137.733,1.032,49480,0.96,0.207,4.8,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-15,1444646,10130,8576.571,39356,161,171.143,27849.119,195.281,165.335,758.684,3.104,3.299,1.16,,,,,,,,,7159016,63467,138.965,1.232,52900,1.027,0.209,4.8,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-16,1456599,11953,9209.429,39560,204,178.857,28079.543,230.424,177.534,762.617,3.933,3.448,1.17,,,,,,,,,7219457,60441,140.139,1.173,55807,1.083,0.209,4.8,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-17,1468795,12196,9840.571,39787,227,186.143,28314.651,235.108,189.701,766.993,4.376,3.588,1.18,,,,,,,,,7283155,63698,141.375,1.236,56296,1.093,0.216,4.6,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-18,1482072,13277,10451.857,40019,232,192.857,28570.598,255.947,201.485,771.465,4.472,3.718,1.19,,,,,,,,,7358160,75005,142.831,1.456,59448,1.154,0.221,4.5,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-19,1496062,13990,11284.286,40268,249,200.286,28840.29,269.692,217.532,776.265,4.8,3.861,1.19,,,,,,,,,7420821,62661,144.047,1.216,59780,1.16,0.222,4.5,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-20,1507222,11160,11635.429,40475,207,203.143,29055.426,215.137,224.302,780.256,3.99,3.916,1.18,,,,,,,,,7464199,43378,144.889,0.842,60263,1.17,0.221,4.5,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,50322.7,20.9,36.3,970.094321574565
COL,South America,Colombia,2020-12-21,1518067,10845,11935.857,40680,205,212.143,29264.491,209.064,230.093,784.207,3.952,4.09,1.17,,,,,,,,,7511550,47351,145.808,0.919,59429,1.154,0.221,4.5,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-22,1530593,12526,12278.143,40931,251,225,29505.96,241.47,236.692,789.046,4.839,4.337,1.15,,,,,,,,,7573209,61659,147.005,1.197,59170,1.149,0.224,4.5,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-23,1544826,14233,12603.857,41174,243,230.571,29780.336,274.376,242.97,793.731,4.684,4.445,1.14,,,,,,,,,7652993,79784,148.554,1.549,61934,1.202,0.227,4.4,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-24,1559766,14940,12995.857,41454,280,238.143,30068.342,288.005,250.527,799.128,5.398,4.591,1.11,,,,,,,,,7727149,74156,149.993,1.439,63428,1.231,0.225,4.4,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-25,1574707,14941,13233.571,41690,236,238.714,30356.366,288.025,255.11,803.678,4.549,4.602,1.09,,,,,,,,,7773672,46523,150.897,0.903,59359,1.152,0.227,4.4,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-26,1584903,10196,12691.571,41943,253,239.286,30552.919,196.553,244.661,808.555,4.877,4.613,1.07,,,,,,,,,7805887,32215,151.522,0.625,55009,1.068,0.227,4.4,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-27,1594497,9594,12467.857,42171,228,242.286,30737.868,184.948,240.349,812.95,4.395,4.671,1.05,,,,,,,,,7845374,39487,152.288,0.766,54454,1.057,0.23,4.3,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,52464.4,21.34,42.03,1011.38087830773
COL,South America,Colombia,2020-12-28,1603807,9310,12248.571,42374,203,242,30917.341,179.473,236.121,816.863,3.913,4.665,1.05,,,,,,,,,7883603,38229,153.03,0.742,53150,1.032,0.231,4.3,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-29,1614822,11015,12032.714,42620,246,241.286,31129.682,212.341,231.96,821.606,4.742,4.651,1.05,,,,,,,,,7953091,69488,154.379,1.349,54269,1.053,0.242,4.1,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-30,1626461,11639,11662.143,42909,289,247.857,31354.053,224.37,224.817,827.177,5.571,4.778,1.05,,,,,,,,,8021229,68138,155.702,1.323,52605,1.021,0.251,4,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2020-12-31,1642775,16314,11858.429,43213,304,251.286,31668.545,314.493,228.6,833.037,5.86,4.844,1.06,,,,,,,,,8104617,83388,157.321,1.619,53924,1.047,0.258,3.9,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-01-01,1654880,12105,11453.286,43495,282,257.857,31901.899,233.354,220.79,838.474,5.436,4.971,1.07,,,,,,,,,8143559,38942,158.077,0.756,52841,1.026,0.262,3.8,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-01-02,1666408,11528,11643.571,43765,270,260.286,32124.13,222.231,224.459,843.678,5.205,5.018,1.08,,,,,,,,,8174365,30806,158.675,0.598,52640,1.022,0.266,3.8,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-01-03,1675820,9412,11617.571,43965,200,256.286,32305.569,181.44,223.957,847.534,3.855,4.941,1.09,,,,,,,,,8208222,33857,159.332,0.657,51835,1.006,0.274,3.6,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,55250.1,22.01,54.67,1065.08212549062
COL,South America,Colombia,2021-01-04,1686131,10311,11760.571,44187,222,259,32504.339,198.77,226.714,851.814,4.28,4.993,1.12,,,,,,,,,8256406,48184,160.267,0.935,53258,1.034,0.286,3.5,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-01-05,1702966,16835,12592,44428,241,258.286,32828.875,324.536,242.742,856.459,4.646,4.979,1.15,,,,,,,,,8322055,65649,161.541,1.274,52709,1.023,0.289,3.5,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-01-06,1719771,16805,13330,44723,295,259.143,33152.833,323.958,256.969,862.146,5.687,4.996,1.16,,,,,,,,,8389163,67108,162.844,1.303,52562,1.02,0.293,3.4,tests performed,,,,,,,,,,,,,,60.19,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
COL,South America,Colombia,2021-01-07,1737347,17576,13510.286,45067,344,264.857,33491.654,338.821,260.444,868.778,6.631,5.106,1.16,,,,,,,,,8457510,68347,164.171,1.327,50413,0.979,0.303,3.3,tests performed,,,,,,,,,,,,,,81.02,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,,,,
